463,385,387,263,373,380
"[0.4983535408973694, 0.5032354593276978]","[0.5374942421913147, 0.4932112693786621]","[0.571862518787384, 0.49397674202919006]","[0.5955218076705933, 0.5022435188293457]","[0.5700408816337585, 0.5085131525993347]","[0.5356476306915283, 0.5083789229393005]"
"[0.5008240938186646, 0.5026143193244934]","[0.5405733585357666, 0.49171534180641174]","[0.5756953358650208, 0.49246108531951904]","[0.5992156267166138, 0.5012326836585999]","[0.5737555623054504, 0.5078182220458984]","[0.5389488935470581, 0.5077976584434509]"
"[0.5008144974708557, 0.5036215782165527]","[0.5414500832557678, 0.4923388957977295]","[0.5770482420921326, 0.4933110475540161]","[0.6005281209945679, 0.5025098919868469]","[0.5743921995162964, 0.5090621113777161]","[0.5393120646476746, 0.5089091062545776]"
"[0.4982616901397705, 0.503400444984436]","[0.538516104221344, 0.49296778440475464]","[0.5734553933143616, 0.4938693642616272]","[0.5974311828613281, 0.5025732517242432]","[0.5712977647781372, 0.5087943077087402]","[0.5363938808441162, 0.5086328387260437]"
"[0.4976050555706024, 0.5033465027809143]","[0.5373800992965698, 0.49287891387939453]","[0.572162389755249, 0.493613600730896]","[0.596145749092102, 0.5020862221717834]","[0.5703707933425903, 0.5083927512168884]","[0.5355735421180725, 0.5083497166633606]"
"[0.4992457330226898, 0.5040178298950195]","[0.5394465923309326, 0.4929368495941162]","[0.574845552444458, 0.4936180114746094]","[0.599145770072937, 0.502587080001831]","[0.5730981230735779, 0.5091306567192078]","[0.5379672050476074, 0.5091396570205688]"
"[0.4985446333885193, 0.5036912560462952]","[0.5385254621505737, 0.49338608980178833]","[0.5735272765159607, 0.4941833019256592]","[0.5976622104644775, 0.5027070641517639]","[0.5716500282287598, 0.5089536905288696]","[0.536699652671814, 0.5087988972663879]"
"[0.4998342990875244, 0.5036066174507141]","[0.5400469303131104, 0.4926561117172241]","[0.5753388404846191, 0.49338334798812866]","[0.5994776487350464, 0.5022791624069214]","[0.573553204536438, 0.5088765621185303]","[0.5383965969085693, 0.5088704824447632]"
"[0.4972522258758545, 0.5039395093917847]","[0.5369843244552612, 0.4934672713279724]","[0.5716666579246521, 0.49436455965042114]","[0.5954134464263916, 0.5030431747436523]","[0.56969153881073, 0.5092489719390869]","[0.5350752472877502, 0.5091267824172974]"
"[0.49818676710128784, 0.5038661956787109]","[0.5379067659378052, 0.49312007427215576]","[0.5727752447128296, 0.49379169940948486]","[0.5971626043319702, 0.5026466250419617]","[0.5715639591217041, 0.5091488361358643]","[0.5367180705070496, 0.5091977715492249]"
"[0.4968039095401764, 0.5034757852554321]","[0.5364694595336914, 0.49369752407073975]","[0.5710127353668213, 0.49463123083114624]","[0.5951632261276245, 0.5030165314674377]","[0.569067656993866, 0.5087206363677979]","[0.5345615148544312, 0.5084460973739624]"
"[0.495826780796051, 0.5029538869857788]","[0.5353506803512573, 0.4929792284965515]","[0.5698850154876709, 0.4935634732246399]","[0.5944898128509521, 0.5018435120582581]","[0.5684928894042969, 0.5079818367958069]","[0.5338271856307983, 0.5079152584075928]"
"[0.4970940351486206, 0.5029438734054565]","[0.5365354418754578, 0.49289655685424805]","[0.5710023045539856, 0.4936106204986572]","[0.5950253009796143, 0.5017147660255432]","[0.5686724185943604, 0.5076631307601929]","[0.5343211889266968, 0.5075026750564575]"
"[0.4956108629703522, 0.5038209557533264]","[0.5348565578460693, 0.49414125084877014]","[0.569042444229126, 0.4949096143245697]","[0.5934434533119202, 0.5031362175941467]","[0.567378044128418, 0.5088752508163452]","[0.5331122875213623, 0.5086739659309387]"
"[0.4954940676689148, 0.5030234456062317]","[0.5344599485397339, 0.493216335773468]","[0.5686641931533813, 0.493708074092865]","[0.5933359861373901, 0.5018099546432495]","[0.5673502683639526, 0.5078651309013367]","[0.5330967307090759, 0.5078288912773132]"
"[0.4961746633052826, 0.503253161907196]","[0.5348738431930542, 0.4939715564250946]","[0.5686106085777283, 0.49455904960632324]","[0.5926685929298401, 0.5023316144943237]","[0.5669980049133301, 0.5082321763038635]","[0.533109724521637, 0.5081115365028381]"
"[0.4950157701969147, 0.5023963451385498]","[0.533829927444458, 0.4934939444065094]","[0.5676579475402832, 0.4942285716533661]","[0.5917274355888367, 0.5019621253013611]","[0.5662667751312256, 0.5077835321426392]","[0.5321881771087646, 0.5075787901878357]"
"[0.4963836669921875, 0.5029930472373962]","[0.5353089570999146, 0.4931991696357727]","[0.5694171190261841, 0.49385130405426025]","[0.5933867692947388, 0.5018157958984375]","[0.5675588846206665, 0.5078096389770508]","[0.5334889888763428, 0.507707953453064]"
"[0.4958181083202362, 0.5027912855148315]","[0.5344721078872681, 0.4933628439903259]","[0.5683601498603821, 0.4939720630645752]","[0.5925980806350708, 0.5018054246902466]","[0.5670044422149658, 0.5076648592948914]","[0.5331076383590698, 0.5076084136962891]"
"[0.4967431128025055, 0.5030606389045715]","[0.5354501605033875, 0.49364155530929565]","[0.5692286491394043, 0.49433234333992004]","[0.5930428504943848, 0.5021668672561646]","[0.5674353241920471, 0.5081222653388977]","[0.5335633754730225, 0.5079711675643921]"
"[0.49605223536491394, 0.5034404397010803]","[0.5345200896263123, 0.4941760003566742]","[0.5681875348091125, 0.494886577129364]","[0.5922425985336304, 0.5028036832809448]","[0.5667603015899658, 0.5086078643798828]","[0.5329608917236328, 0.5084643363952637]"
"[0.49683481454849243, 0.5030155181884766]","[0.5354888439178467, 0.49358901381492615]","[0.5693709850311279, 0.4942378103733063]","[0.5934761166572571, 0.5021636486053467]","[0.5678795576095581, 0.5080894827842712]","[0.5340371131896973, 0.5079842209815979]"
"[0.49720364809036255, 0.5041736364364624]","[0.5359984636306763, 0.4941539466381073]","[0.5700095891952515, 0.49495428800582886]","[0.5933877825737, 0.5032073855400085]","[0.5678793787956238, 0.5090910792350769]","[0.5340651273727417, 0.5089258551597595]"
"[0.4980991780757904, 0.5042403936386108]","[0.5376421213150024, 0.4943321943283081]","[0.572137176990509, 0.49502551555633545]","[0.5964754819869995, 0.5035484433174133]","[0.5705893039703369, 0.5095863342285156]","[0.5362058281898499, 0.5094943046569824]"
"[0.49572432041168213, 0.5035756230354309]","[0.5346282124519348, 0.4932234585285187]","[0.5690892934799194, 0.4937862157821655]","[0.5928943157196045, 0.5021963715553284]","[0.5676037073135376, 0.5085693597793579]","[0.5335038900375366, 0.5086998343467712]"
"[0.4969470500946045, 0.503319501876831]","[0.5360085964202881, 0.4931907057762146]","[0.5704712867736816, 0.4936372637748718]","[0.5945161581039429, 0.5017068982124329]","[0.5689836740493774, 0.5079638361930847]","[0.5346766710281372, 0.5081117749214172]"
"[0.49814581871032715, 0.5031304359436035]","[0.5377207398414612, 0.4923723638057709]","[0.5726017951965332, 0.49262017011642456]","[0.5967228412628174, 0.5009517669677734]","[0.5709245800971985, 0.5076242089271545]","[0.5362823009490967, 0.5078566074371338]"
"[0.4975850284099579, 0.5027915239334106]","[0.5369039177894592, 0.49240127205848694]","[0.5714524984359741, 0.49286216497421265]","[0.5952503085136414, 0.501242458820343]","[0.5697618126869202, 0.5077321529388428]","[0.5353858470916748, 0.5078147649765015]"
"[0.496595561504364, 0.5033776164054871]","[0.5353661775588989, 0.4928966760635376]","[0.5698140263557434, 0.4931599199771881]","[0.5937225222587585, 0.5012606382369995]","[0.5684733390808105, 0.5077217817306519]","[0.5342415571212769, 0.5080000758171082]"
"[0.49880656599998474, 0.5027310848236084]","[0.5386444926261902, 0.49152275919914246]","[0.5737112164497375, 0.4917699992656708]","[0.5973395705223083, 0.5001856684684753]","[0.5716198086738586, 0.5071238279342651]","[0.5368999242782593, 0.5074155330657959]"
"[0.4978436231613159, 0.5034920573234558]","[0.5368961691856384, 0.49254316091537476]","[0.5717465281486511, 0.4926668703556061]","[0.5957632064819336, 0.5008129477500916]","[0.5701351165771484, 0.5076746940612793]","[0.5355985164642334, 0.5080533623695374]"
"[0.4995535612106323, 0.5031403303146362]","[0.539493203163147, 0.49176695942878723]","[0.5746618509292603, 0.4919281303882599]","[0.5986227989196777, 0.5005007982254028]","[0.5726951956748962, 0.5075421333312988]","[0.5378639698028564, 0.5078709125518799]"
"[0.49741238355636597, 0.5031982064247131]","[0.5364962220191956, 0.49214205145835876]","[0.5712807774543762, 0.49235740303993225]","[0.5952802896499634, 0.5007660984992981]","[0.5697109699249268, 0.5077180862426758]","[0.5352763533592224, 0.5080421566963196]"
"[0.49814119935035706, 0.5033273696899414]","[0.5376787185668945, 0.492202490568161]","[0.5725539922714233, 0.49241095781326294]","[0.5963147878646851, 0.5008261799812317]","[0.5706146955490112, 0.5077852010726929]","[0.5360317826271057, 0.5080915093421936]"
"[0.4990309774875641, 0.5034378170967102]","[0.5386004447937012, 0.49280908703804016]","[0.573588490486145, 0.49315008521080017]","[0.5980854034423828, 0.501489520072937]","[0.5720310807228088, 0.5079692006111145]","[0.537273108959198, 0.5081173181533813]"
"[0.49825289845466614, 0.5031766295433044]","[0.5374958515167236, 0.49256905913352966]","[0.5720230937004089, 0.49324148893356323]","[0.5953463912010193, 0.5017698407173157]","[0.5699170231819153, 0.5081312656402588]","[0.5357121229171753, 0.5081451535224915]"
"[0.4985473155975342, 0.5026101469993591]","[0.5376890301704407, 0.49233150482177734]","[0.5721717476844788, 0.49285098910331726]","[0.5959762930870056, 0.5011203289031982]","[0.5707436800003052, 0.5074169039726257]","[0.5363543033599854, 0.5075098872184753]"
"[0.49939465522766113, 0.5030316114425659]","[0.5386468768119812, 0.49256813526153564]","[0.5731105804443359, 0.49325209856033325]","[0.596726655960083, 0.5017549395561218]","[0.5713234543800354, 0.5079815983772278]","[0.537005603313446, 0.5079569816589355]"
"[0.49932020902633667, 0.5023432970046997]","[0.5388820767402649, 0.4919871687889099]","[0.5735214948654175, 0.49283966422080994]","[0.5971163511276245, 0.5014358758926392]","[0.5715851783752441, 0.507472038269043]","[0.5371493101119995, 0.5073428750038147]"
"[0.49872133135795593, 0.5023826956748962]","[0.537960410118103, 0.4921327829360962]","[0.5723254084587097, 0.4930698871612549]","[0.5955578088760376, 0.5016825199127197]","[0.570446789264679, 0.5075480937957764]","[0.5362542867660522, 0.5073934197425842]"
"[0.5000149607658386, 0.5022043585777283]","[0.5393336415290833, 0.49135029315948486]","[0.5740470290184021, 0.4920748472213745]","[0.59748774766922, 0.5008860230445862]","[0.5723072290420532, 0.5071070194244385]","[0.5379166603088379, 0.5071265697479248]"
"[0.49941158294677734, 0.5024781227111816]","[0.5389023423194885, 0.49130868911743164]","[0.5739341974258423, 0.49197322130203247]","[0.597515344619751, 0.5008740425109863]","[0.5720651149749756, 0.5072246789932251]","[0.5374584197998047, 0.5072869658470154]"
"[0.5003976225852966, 0.5030825734138489]","[0.5398783087730408, 0.49227526783943176]","[0.5747490525245667, 0.4929561913013458]","[0.5985172986984253, 0.5017252564430237]","[0.5729783773422241, 0.5081059336662292]","[0.5383977293968201, 0.5080958008766174]"
"[0.4988364279270172, 0.5027003288269043]","[0.5382398962974548, 0.49169835448265076]","[0.5731587409973145, 0.49233385920524597]","[0.5967451930046082, 0.500980794429779]","[0.5712608098983765, 0.5072824358940125]","[0.536702036857605, 0.5073841214179993]"
"[0.5007164478302002, 0.5029652118682861]","[0.5401129126548767, 0.4923238158226013]","[0.5749313235282898, 0.49293917417526245]","[0.5988855361938477, 0.5015277862548828]","[0.5732647776603699, 0.507733166217804]","[0.5386502146720886, 0.5077447295188904]"
"[0.4990807771682739, 0.5025354027748108]","[0.5381170511245728, 0.4917905926704407]","[0.5728468298912048, 0.49227792024612427]","[0.5966556668281555, 0.500607967376709]","[0.5712740421295166, 0.5069131851196289]","[0.5368300676345825, 0.5070909261703491]"
"[0.5019439458847046, 0.503017246723175]","[0.5422297716140747, 0.4930667281150818]","[0.5771405100822449, 0.4939555823802948]","[0.6011401414871216, 0.5023679137229919]","[0.5749420523643494, 0.5084496736526489]","[0.54010009765625, 0.5081902146339417]"
"[0.4998621642589569, 0.5031983852386475]","[0.5395163297653198, 0.4936864972114563]","[0.574192225933075, 0.4943457841873169]","[0.5983905792236328, 0.5024296641349792]","[0.5724784135818481, 0.5086064338684082]","[0.5377494096755981, 0.5084506273269653]"
"[0.49994680285453796, 0.5032856464385986]","[0.5391210317611694, 0.49401453137397766]","[0.5734632015228271, 0.49468353390693665]","[0.5975219011306763, 0.5025906562805176]","[0.5718540549278259, 0.5086653232574463]","[0.5374283790588379, 0.5084593892097473]"
"[0.5000520348548889, 0.5031094551086426]","[0.5393363833427429, 0.49382948875427246]","[0.5736860036849976, 0.4945574998855591]","[0.5977692008018494, 0.5024858713150024]","[0.5721232295036316, 0.508425772190094]","[0.537647008895874, 0.508196234703064]"
"[0.5002826452255249, 0.5032169222831726]","[0.5397385954856873, 0.4941832721233368]","[0.5742037296295166, 0.4947730302810669]","[0.598891019821167, 0.5024757981300354]","[0.5727797746658325, 0.5084006190299988]","[0.5380963087081909, 0.5081994533538818]"
"[0.49938225746154785, 0.5031329393386841]","[0.5388306975364685, 0.4942600429058075]","[0.5731520056724548, 0.49506738781929016]","[0.5976265072822571, 0.502958357334137]","[0.5716329216957092, 0.5087109208106995]","[0.5370990037918091, 0.508396327495575]"
"[0.4997657537460327, 0.5029913783073425]","[0.5395350456237793, 0.4937291741371155]","[0.5742888450622559, 0.49457478523254395]","[0.5987348556518555, 0.5026177763938904]","[0.5727102756500244, 0.5084314942359924]","[0.5378977656364441, 0.5081810355186462]"
"[0.4995943605899811, 0.5025395154953003]","[0.5390103459358215, 0.4932924211025238]","[0.5733941197395325, 0.4942229390144348]","[0.5974767208099365, 0.5023156404495239]","[0.571837842464447, 0.5079436302185059]","[0.5373704433441162, 0.5076507925987244]"
"[0.5001582503318787, 0.5024604201316833]","[0.5398452281951904, 0.49314016103744507]","[0.5744630098342896, 0.49397769570350647]","[0.5987948179244995, 0.5019663572311401]","[0.5728777050971985, 0.5075939297676086]","[0.5381957292556763, 0.5073749423027039]"
"[0.5000492930412292, 0.5027876496315002]","[0.5396654605865479, 0.49355360865592957]","[0.5743551254272461, 0.49440792202949524]","[0.5988563299179077, 0.5024223923683167]","[0.5728785395622253, 0.508036196231842]","[0.5381768345832825, 0.507778525352478]"
"[0.49848824739456177, 0.5032393336296082]","[0.5373427271842957, 0.4946868419647217]","[0.5711053609848022, 0.4956020712852478]","[0.5954514741897583, 0.5033831000328064]","[0.5699716806411743, 0.5088086128234863]","[0.5359346866607666, 0.5085104703903198]"
"[0.4995948076248169, 0.5052940249443054]","[0.5383888483047485, 0.4991357922554016]","[0.5717962384223938, 0.4999427795410156]","[0.5974048972129822, 0.5065670609474182]","[0.5713825225830078, 0.5116065740585327]","[0.537091851234436, 0.5110357999801636]"
"[0.49911361932754517, 0.5071548223495483]","[0.5374526977539062, 0.5014733672142029]","[0.5706081390380859, 0.501839816570282]","[0.5966363549232483, 0.5079202651977539]","[0.5707812905311584, 0.5131348967552185]","[0.5365423560142517, 0.5128220319747925]"
"[0.5009015202522278, 0.5077786445617676]","[0.5396407246589661, 0.5025743246078491]","[0.5727478265762329, 0.502816915512085]","[0.5992165207862854, 0.5084598064422607]","[0.5730357766151428, 0.5138722658157349]","[0.5385424494743347, 0.513558566570282]"
"[0.5010849237442017, 0.5074569582939148]","[0.5400916337966919, 0.5026095509529114]","[0.5731025338172913, 0.5033038258552551]","[0.5987717509269714, 0.5092857480049133]","[0.5726423263549805, 0.5142207145690918]","[0.5383616089820862, 0.5135394334793091]"
"[0.5008301138877869, 0.5068740844726562]","[0.5398384928703308, 0.5016695857048035]","[0.5730322599411011, 0.5023003220558167]","[0.5988520979881287, 0.5082000494003296]","[0.5724358558654785, 0.5129478573799133]","[0.5382295250892639, 0.5124120712280273]"
"[0.4998803734779358, 0.5063661932945251]","[0.5387614965438843, 0.5016361474990845]","[0.571768045425415, 0.5024601817131042]","[0.5972189903259277, 0.5082405209541321]","[0.5711139440536499, 0.5128940343856812]","[0.5370286703109741, 0.5122489929199219]"
"[0.5010578632354736, 0.5060301423072815]","[0.5397366285324097, 0.5001029372215271]","[0.5731026530265808, 0.500575602054596]","[0.5988762974739075, 0.5066260099411011]","[0.5726895332336426, 0.5116616487503052]","[0.5384624004364014, 0.5113534927368164]"
