78,82,312,308,317,87
"[0.3631945252418518, 0.6325520873069763]","[0.426016628742218, 0.6242699027061462]","[0.4667120575904846, 0.6239842772483826]","[0.519483745098114, 0.6314738988876343]","[0.46722811460494995, 0.6282211542129517]","[0.4248782694339752, 0.6285183429718018]"
"[0.3627123236656189, 0.6320866346359253]","[0.42636823654174805, 0.6233343482017517]","[0.46750888228416443, 0.6229547262191772]","[0.5190445184707642, 0.630579948425293]","[0.46783921122550964, 0.6274232864379883]","[0.4254554808139801, 0.62782222032547]"
"[0.3639149069786072, 0.6332431435585022]","[0.42909303307533264, 0.6242891550064087]","[0.4707387089729309, 0.6238293051719666]","[0.5223544239997864, 0.6313790678977966]","[0.47101810574531555, 0.6284292936325073]","[0.42785802483558655, 0.6288996338844299]"
"[0.3623037040233612, 0.6336881518363953]","[0.42687758803367615, 0.6250748038291931]","[0.4686542749404907, 0.6247304081916809]","[0.5215956568717957, 0.6321679949760437]","[0.46905773878097534, 0.6293627619743347]","[0.42563319206237793, 0.6296448707580566]"
"[0.36051833629608154, 0.6331863403320312]","[0.42488959431648254, 0.6240705847740173]","[0.4672579765319824, 0.6236459016799927]","[0.5212052464485168, 0.6314257979393005]","[0.46750205755233765, 0.628543496131897]","[0.42375901341438293, 0.6289368867874146]"
"[0.3599059581756592, 0.6333411931991577]","[0.4244188070297241, 0.6242095232009888]","[0.4666183590888977, 0.623785138130188]","[0.5201930403709412, 0.6316685676574707]","[0.4668552577495575, 0.6286429166793823]","[0.42333585023880005, 0.6290774941444397]"
"[0.3604341447353363, 0.6333751678466797]","[0.4247952699661255, 0.6240216493606567]","[0.46691811084747314, 0.6236260533332825]","[0.5209307670593262, 0.6317590475082397]","[0.46723172068595886, 0.6286993026733398]","[0.42361339926719666, 0.6291024088859558]"
"[0.36046499013900757, 0.6333143711090088]","[0.42439207434654236, 0.624158501625061]","[0.46603137254714966, 0.6237678527832031]","[0.5195170640945435, 0.6317538619041443]","[0.4664061665534973, 0.6284816861152649]","[0.42312857508659363, 0.6288805603981018]"
"[0.36031460762023926, 0.6335240602493286]","[0.4253624975681305, 0.6242179870605469]","[0.46780839562416077, 0.6238507628440857]","[0.5219734907150269, 0.6319917440414429]","[0.46791931986808777, 0.6287475824356079]","[0.42396280169487, 0.6291249990463257]"
"[0.35982850193977356, 0.6336250305175781]","[0.4237060844898224, 0.6243851184844971]","[0.4654349684715271, 0.6240243315696716]","[0.518559992313385, 0.6321178674697876]","[0.46569740772247314, 0.6292868852615356]","[0.42240625619888306, 0.629646897315979]"
"[0.36059173941612244, 0.6334751844406128]","[0.42551031708717346, 0.6237619519233704]","[0.4678857922554016, 0.6233634352684021]","[0.5218369364738464, 0.6318095326423645]","[0.4680812358856201, 0.62846839427948]","[0.4242941439151764, 0.6288884282112122]"
"[0.3602652847766876, 0.6320379376411438]","[0.4229258596897125, 0.6225503087043762]","[0.46388375759124756, 0.6223143339157104]","[0.5165215134620667, 0.6309959888458252]","[0.4642028212547302, 0.6267651915550232]","[0.4219653308391571, 0.6270008087158203]"
"[0.3586835265159607, 0.6324709057807922]","[0.42187127470970154, 0.6230067014694214]","[0.4635649025440216, 0.6225146055221558]","[0.517520010471344, 0.6305400133132935]","[0.4637484550476074, 0.6261444091796875]","[0.4210328757762909, 0.6266552805900574]"
"[0.36024293303489685, 0.6337670087814331]","[0.42291826009750366, 0.624716579914093]","[0.46396028995513916, 0.6243034601211548]","[0.5170100927352905, 0.6320983171463013]","[0.46416884660720825, 0.6284005641937256]","[0.42187029123306274, 0.6288048028945923]"
"[0.35967493057250977, 0.6329331994056702]","[0.42192989587783813, 0.6232060194015503]","[0.4630591869354248, 0.6227619647979736]","[0.5162051916122437, 0.6311010122299194]","[0.46322882175445557, 0.6272802948951721]","[0.420871376991272, 0.6277472972869873]"
"[0.3598576486110687, 0.6328562498092651]","[0.4218263030052185, 0.6231604218482971]","[0.46275806427001953, 0.6225937604904175]","[0.51604163646698, 0.630646824836731]","[0.4629189074039459, 0.6270952820777893]","[0.4205522835254669, 0.6277099251747131]"
"[0.3613220751285553, 0.6328429579734802]","[0.4229028522968292, 0.6231885552406311]","[0.4638306200504303, 0.6226076483726501]","[0.516385018825531, 0.6305348873138428]","[0.46373605728149414, 0.6272859573364258]","[0.4215102791786194, 0.6278864145278931]"
"[0.36060193181037903, 0.6323804259300232]","[0.42276349663734436, 0.622733473777771]","[0.4637722074985504, 0.6221799254417419]","[0.5161356925964355, 0.6301912069320679]","[0.4638006091117859, 0.6269464492797852]","[0.42131975293159485, 0.6275285482406616]"
"[0.3619815707206726, 0.6338335871696472]","[0.4239896237850189, 0.6240683794021606]","[0.4649507999420166, 0.6235321164131165]","[0.5172196626663208, 0.6316865682601929]","[0.46514812111854553, 0.6283523440361023]","[0.4227697551250458, 0.6288967728614807]"
"[0.36130109429359436, 0.6323099732398987]","[0.42330488562583923, 0.622772216796875]","[0.46427106857299805, 0.6222501993179321]","[0.5166140198707581, 0.6302951574325562]","[0.46445798873901367, 0.6272218823432922]","[0.4220634400844574, 0.6277626752853394]"
"[0.36191821098327637, 0.6331560611724854]","[0.42368870973587036, 0.6236980557441711]","[0.4645289480686188, 0.6231764554977417]","[0.5168514847755432, 0.6310373544692993]","[0.46441543102264404, 0.6272135376930237]","[0.42233890295028687, 0.627734899520874]"
"[0.3615038990974426, 0.6328812837600708]","[0.42333969473838806, 0.6231894493103027]","[0.4643399119377136, 0.6226996183395386]","[0.5165374279022217, 0.6309382915496826]","[0.46431076526641846, 0.6272948384284973]","[0.42211398482322693, 0.6278035044670105]"
"[0.36240628361701965, 0.6316015720367432]","[0.42379677295684814, 0.6222168207168579]","[0.4645763635635376, 0.6217899918556213]","[0.5167703628540039, 0.6299466490745544]","[0.46464037895202637, 0.6263731122016907]","[0.42255285382270813, 0.6268039345741272]"
"[0.36299851536750793, 0.632622241973877]","[0.42557811737060547, 0.6234118938446045]","[0.46628522872924805, 0.6230018734931946]","[0.5183356404304504, 0.6309161186218262]","[0.46642035245895386, 0.6268047094345093]","[0.4244456887245178, 0.627219557762146]"
"[0.36127063632011414, 0.6326184272766113]","[0.4244686961174011, 0.6227403283119202]","[0.4665316939353943, 0.6223177909851074]","[0.5204331278800964, 0.6309730410575867]","[0.4668210744857788, 0.6272594928741455]","[0.4234066605567932, 0.6276718378067017]"
"[0.3630855679512024, 0.6319272518157959]","[0.42602741718292236, 0.6224791407585144]","[0.4673005938529968, 0.6219828128814697]","[0.5194239020347595, 0.6299368143081665]","[0.4675304591655731, 0.6271131634712219]","[0.4247981905937195, 0.6276479959487915]"
"[0.36218124628067017, 0.6330918669700623]","[0.42601221799850464, 0.6231645941734314]","[0.4679522216320038, 0.622567355632782]","[0.5204840898513794, 0.630753755569458]","[0.4682459235191345, 0.6273213624954224]","[0.4250166714191437, 0.6279596090316772]"
"[0.36201873421669006, 0.6331827640533447]","[0.4259692430496216, 0.6226568818092346]","[0.4685465097427368, 0.6220475435256958]","[0.5214599967002869, 0.6308228969573975]","[0.46863120794296265, 0.6280781626701355]","[0.4247300326824188, 0.6287045478820801]"
"[0.3614295721054077, 0.632070779800415]","[0.42545726895332336, 0.6217259168624878]","[0.4681244492530823, 0.6212407946586609]","[0.5207382440567017, 0.630166232585907]","[0.4680117666721344, 0.6274669766426086]","[0.4240668714046478, 0.6279550194740295]"
"[0.3619050085544586, 0.6326349973678589]","[0.4263942837715149, 0.6221514344215393]","[0.46890756487846375, 0.6214927434921265]","[0.5208269953727722, 0.6301082968711853]","[0.4689313471317291, 0.6272549033164978]","[0.4253138601779938, 0.6279736161231995]"
"[0.3623387813568115, 0.6335008144378662]","[0.42738431692123413, 0.6239585280418396]","[0.47023966908454895, 0.623276948928833]","[0.5238577127456665, 0.6308202147483826]","[0.4702644646167755, 0.6283853054046631]","[0.4261322021484375, 0.6290441155433655]"
"[0.36183133721351624, 0.6327905654907227]","[0.4264623820781708, 0.6229907870292664]","[0.46908503770828247, 0.6222785115242004]","[0.5213527083396912, 0.6300908923149109]","[0.46904951333999634, 0.6276790499687195]","[0.4252988398075104, 0.6284374594688416]"
"[0.362578809261322, 0.6336363554000854]","[0.4271019399166107, 0.6236978769302368]","[0.46984755992889404, 0.623026967048645]","[0.5239472389221191, 0.6310192942619324]","[0.46983733773231506, 0.6281250715255737]","[0.4257391691207886, 0.6287859678268433]"
"[0.3627487123012543, 0.6327306628227234]","[0.42609938979148865, 0.6229587197303772]","[0.46787986159324646, 0.622288167476654]","[0.5202958583831787, 0.6301523447036743]","[0.46787822246551514, 0.6271657943725586]","[0.42477089166641235, 0.6278719902038574]"
"[0.3623884320259094, 0.6326870918273926]","[0.42715516686439514, 0.6229544281959534]","[0.4697186350822449, 0.6223670244216919]","[0.5228065848350525, 0.6303783655166626]","[0.4698300361633301, 0.6271243691444397]","[0.4261382520198822, 0.6277167201042175]"
"[0.3648124635219574, 0.6327247023582458]","[0.42748144268989563, 0.6229786276817322]","[0.46892768144607544, 0.6223172545433044]","[0.52161705493927, 0.6301027536392212]","[0.4691184163093567, 0.6269783973693848]","[0.4263298511505127, 0.6276611685752869]"
"[0.3642936050891876, 0.6313508749008179]","[0.4269845485687256, 0.6229032874107361]","[0.4677465856075287, 0.6225159764289856]","[0.5191249251365662, 0.6297075748443604]","[0.4677353501319885, 0.6265626549720764]","[0.42564088106155396, 0.6269569993019104]"
"[0.36401301622390747, 0.6311556100845337]","[0.4280373752117157, 0.6221596002578735]","[0.46919339895248413, 0.6216264367103577]","[0.5210368037223816, 0.6289815902709961]","[0.46946871280670166, 0.6253936290740967]","[0.42696771025657654, 0.6259472370147705]"
"[0.3645818829536438, 0.6316105127334595]","[0.4281766712665558, 0.6225323677062988]","[0.4693159759044647, 0.622134268283844]","[0.521086573600769, 0.6298922300338745]","[0.46948954463005066, 0.6261925101280212]","[0.427132785320282, 0.6265944838523865]"
"[0.3631613254547119, 0.6314904093742371]","[0.4271300435066223, 0.6225491166114807]","[0.46833428740501404, 0.6221992373466492]","[0.5202091932296753, 0.6299967765808105]","[0.46854493021965027, 0.626624345779419]","[0.4258496165275574, 0.6269755363464355]"
"[0.36344772577285767, 0.630861222743988]","[0.4282071888446808, 0.622086763381958]","[0.46951088309288025, 0.6217709183692932]","[0.5208369493484497, 0.6294115781784058]","[0.4695363938808441, 0.625786304473877]","[0.42696818709373474, 0.62611323595047]"
"[0.36433321237564087, 0.6316756010055542]","[0.43014249205589294, 0.6226477026939392]","[0.47171586751937866, 0.6222612261772156]","[0.5236748456954956, 0.6299061179161072]","[0.4719184637069702, 0.6262174844741821]","[0.4289533793926239, 0.6266345977783203]"
"[0.3618292212486267, 0.6308582425117493]","[0.4277583658695221, 0.6222286224365234]","[0.46978050470352173, 0.6218350529670715]","[0.5218789577484131, 0.6291792988777161]","[0.4698590040206909, 0.6258202791213989]","[0.42665183544158936, 0.6262331008911133]"
"[0.36354804039001465, 0.6322391629219055]","[0.4284846782684326, 0.6231423616409302]","[0.4698484241962433, 0.6228415966033936]","[0.5225023031234741, 0.630769670009613]","[0.469999760389328, 0.6264780163764954]","[0.4272235631942749, 0.6267871856689453]"
"[0.3614327311515808, 0.6308070421218872]","[0.4273374676704407, 0.6224068403244019]","[0.46929144859313965, 0.6219741106033325]","[0.5216808915138245, 0.6290082931518555]","[0.46936821937561035, 0.6257227063179016]","[0.4262729585170746, 0.6261647343635559]"
"[0.36364901065826416, 0.6316721439361572]","[0.42894452810287476, 0.6224934458732605]","[0.4705616235733032, 0.6221404075622559]","[0.523308515548706, 0.6300398707389832]","[0.47067517042160034, 0.6258184909820557]","[0.427773118019104, 0.6261897087097168]"
"[0.36258018016815186, 0.6313483715057373]","[0.4280911386013031, 0.6226154565811157]","[0.4698370695114136, 0.6221044063568115]","[0.521692156791687, 0.6292485594749451]","[0.47004467248916626, 0.6261347532272339]","[0.4270719289779663, 0.6266860365867615]"
"[0.3644912838935852, 0.6321799159049988]","[0.42807576060295105, 0.6225433945655823]","[0.4693397879600525, 0.622307538986206]","[0.521782636642456, 0.6309675574302673]","[0.4696500301361084, 0.6279377937316895]","[0.4265731871128082, 0.6281697750091553]"
"[0.3608488440513611, 0.6310693621635437]","[0.42613428831100464, 0.6222735643386841]","[0.4688110947608948, 0.62204909324646]","[0.5219640135765076, 0.6300564408302307]","[0.4688892364501953, 0.6275384426116943]","[0.424837589263916, 0.6278101205825806]"
"[0.3613557815551758, 0.6311596632003784]","[0.42612406611442566, 0.6222506761550903]","[0.46831199526786804, 0.6220075488090515]","[0.5206947922706604, 0.6300509572029114]","[0.4684281647205353, 0.6275779008865356]","[0.42476534843444824, 0.6278544664382935]"
"[0.3617987036705017, 0.6314730644226074]","[0.4267823100090027, 0.6223002672195435]","[0.4691521227359772, 0.6220722198486328]","[0.5217464566230774, 0.6303958892822266]","[0.46935954689979553, 0.6278001070022583]","[0.4254978597164154, 0.6280661225318909]"
"[0.36134400963783264, 0.6315627098083496]","[0.4261726140975952, 0.6221578121185303]","[0.4688710570335388, 0.621845006942749]","[0.5222843885421753, 0.6301781535148621]","[0.4689846336841583, 0.6273203492164612]","[0.42494019865989685, 0.6276617050170898]"
"[0.36184409260749817, 0.6305077075958252]","[0.42555564641952515, 0.621649444103241]","[0.4672096371650696, 0.6213889122009277]","[0.5198522210121155, 0.6293987035751343]","[0.46746963262557983, 0.6261635422706604]","[0.4244444668292999, 0.6264303922653198]"
"[0.3622235655784607, 0.6304721832275391]","[0.4265255928039551, 0.6217519640922546]","[0.46837735176086426, 0.6215482950210571]","[0.5212032794952393, 0.6295360326766968]","[0.46866729855537415, 0.6263124942779541]","[0.42537903785705566, 0.6265270113945007]"
"[0.36364778876304626, 0.630400538444519]","[0.42777714133262634, 0.6213970184326172]","[0.46910950541496277, 0.6211569309234619]","[0.5212914347648621, 0.6292786598205566]","[0.46939533948898315, 0.6257825493812561]","[0.4265402853488922, 0.6260278820991516]"
"[0.3642835319042206, 0.6307276487350464]","[0.42825621366500854, 0.6215294003486633]","[0.4696505069732666, 0.6211593747138977]","[0.5222583413124084, 0.6291334629058838]","[0.4700101912021637, 0.6256324648857117]","[0.4271179139614105, 0.6260050535202026]"
"[0.3634914457798004, 0.6304515600204468]","[0.4275916814804077, 0.6212025880813599]","[0.46931955218315125, 0.6209515333175659]","[0.5217373371124268, 0.6293096542358398]","[0.46965155005455017, 0.6260745525360107]","[0.4263521432876587, 0.6263320446014404]"
"[0.3638240396976471, 0.631218671798706]","[0.426765114068985, 0.6216664910316467]","[0.4680163264274597, 0.621370792388916]","[0.5202527642250061, 0.629840612411499]","[0.468257874250412, 0.6258887648582458]","[0.4256013333797455, 0.6262083649635315]"
"[0.3614116907119751, 0.6315803527832031]","[0.42415663599967957, 0.6213523745536804]","[0.46582290530204773, 0.6211791038513184]","[0.5181201696395874, 0.6306403279304504]","[0.4659656882286072, 0.626446545124054]","[0.42278963327407837, 0.6266213655471802]"
"[0.36294758319854736, 0.6311249732971191]","[0.4254004955291748, 0.6204228401184082]","[0.46710100769996643, 0.620032548904419]","[0.5198637247085571, 0.6294202208518982]","[0.46735846996307373, 0.6247346997261047]","[0.4243921637535095, 0.6251612305641174]"
"[0.36412954330444336, 0.6316472887992859]","[0.4245462119579315, 0.6206796765327454]","[0.4658314287662506, 0.6202889680862427]","[0.5192468762397766, 0.630035400390625]","[0.4660727381706238, 0.6250008344650269]","[0.4234344959259033, 0.6254013776779175]"
"[0.3620433807373047, 0.6306618452072144]","[0.423338919878006, 0.6201701164245605]","[0.4645083248615265, 0.6199628114700317]","[0.5177204012870789, 0.6296406984329224]","[0.4643765091896057, 0.6242063641548157]","[0.42168349027633667, 0.624437689781189]"
"[0.3636699914932251, 0.6311943531036377]","[0.4247717559337616, 0.6208935976028442]","[0.4659891128540039, 0.6205251216888428]","[0.5197823643684387, 0.6296497583389282]","[0.4664488136768341, 0.625137448310852]","[0.4235195517539978, 0.6255271434783936]"
"[0.36219725012779236, 0.6307893395423889]","[0.42421525716781616, 0.621036946773529]","[0.465375691652298, 0.6207502484321594]","[0.518804669380188, 0.6295379996299744]","[0.4658154845237732, 0.6249053478240967]","[0.42279982566833496, 0.6251975297927856]"
"[0.3644363284111023, 0.6307299137115479]","[0.4262656569480896, 0.6209902167320251]","[0.46739232540130615, 0.6205828189849854]","[0.5207234621047974, 0.6290883421897888]","[0.4679781496524811, 0.6246283054351807]","[0.4252263903617859, 0.6250845193862915]"
